country_region_numeric,country_region,country_agg,region_agg,region_id,shape_from,description
1193,Greece ~ Voreio Aigaio,Greece,Voreio Aigaio,GRC.1_1,GID_1,
1194,Greenland,Greenland,,GRL,GID_0,
1195,Greenland ~ Kujalleq,Greenland,Kujalleq,GRL.1_1,GID_1,
1196,Greenland ~ Northeast Greenland National Park,Greenland,Northeast Greenland National Park,GRL.2_1,GID_1,
1197,Greenland ~ Qaasuitsup,Greenland,Qaasuitsup,GRL.3_1,GID_1,
1198,Greenland ~ Qeqqata,Greenland,Qeqqata,GRL.4_1,GID_1,
1199,Greenland ~ Sermersooq,Greenland,Sermersooq,GRL.5_1,GID_1,
1200,Grenada,Grenada,,GRD,GID_0,
1201,Grenada ~ Carriacou,Grenada,Carriacou,GRD.1_1,GID_1,
1202,Grenada ~ Petite Martinique,Grenada,Petite Martinique,GRD.1_1,GID_1,
1203,Grenada ~ Saint Andrew (Grenada),Grenada,Saint Andrew (Grenada),GRD.1_1,GID_1,
1204,Grenada ~ Saint David (Grenada),Grenada,Saint David (Grenada),GRD.2_1,GID_1,
1205,Grenada ~ Saint George (Grenada),Grenada,Saint George (Grenada),GRD.3_1,GID_1,
1206,Grenada ~ Saint John (Grenada),Grenada,Saint John (Grenada),GRD.4_1,GID_1,
1207,Grenada ~ Saint Mark (Grenada),Grenada,Saint Mark (Grenada),GRD.5_1,GID_1,
1208,Grenada ~ Saint Patrick (Grenada),Grenada,Saint Patrick (Grenada),GRD.6_1,GID_1,
1209,Guadeloupe,Guadeloupe,,GLP,GID_0,
1210,Guadeloupe ~ Basse-Terre,Guadeloupe,Basse-Terre,GLP.1_1,GID_1,
1211,Guadeloupe ~ Pointe-à-Pitre,Guadeloupe,Pointe-à-Pitre,GLP.2_1,GID_1,
1212,Guam,Guam,,GUM,GID_0,
1213,Guam ~ Agana Heights,Guam,Agana Heights,GUM.1_1,GID_1,
1214,Guam ~ Agat,Guam,Agat,GUM.2_1,GID_1,
1215,Guam ~ Asan,Guam,Asan,GUM.3_1,GID_1,
1216,Guam ~ Barrigada,Guam,Barrigada,GUM.4_1,GID_1,
1217,Guam ~ Chalan-Pago-Ordot,Guam,Chalan-Pago-Ordot,GUM.5_1,GID_1,
1218,Guam ~ Dededo,Guam,Dededo,GUM.6_1,GID_1,
1219,Guam ~ Hagåtña,Guam,Hagåtña,GUM.7_1,GID_1,
1220,Guam ~ Inarajan,Guam,Inarajan,GUM.8_1,GID_1,
1221,Guam ~ Mangilao,Guam,Mangilao,GUM.9_1,GID_1,
1222,Guam ~ Merizo,Guam,Merizo,GUM.10_1,GID_1,
1223,Guam ~ Mongmong-Toto-Maite,Guam,Mongmong-Toto-Maite,GUM.11_1,GID_1,
1224,Guam ~ Piti,Guam,Piti,GUM.12_1,GID_1,
1225,Guam ~ Santa Rita,Guam,Santa Rita,GUM.13_1,GID_1,
1226,Guam ~ Sinajana,Guam,Sinajana,GUM.14_1,GID_1,
1227,Guam ~ Talofofo,Guam,Talofofo,GUM.15_1,GID_1,
1228,Guam ~ Tamuning,Guam,Tamuning,GUM.16_1,GID_1,
1229,Guam ~ Umatac,Guam,Umatac,GUM.17_1,GID_1,
1230,Guam ~ Yigo,Guam,Yigo,GUM.18_1,GID_1,
1231,Guam ~ Yona,Guam,Yona,GUM.19_1,GID_1,
1232,Guatemala,Guatemala,,GTM,GID_0,
1233,Guatemala ~ Alta Verapaz,Guatemala,Alta Verapaz,GTM.1_1,GID_1,
1234,Guatemala ~ Baja Verapaz,Guatemala,Baja Verapaz,GTM.2_1,GID_1,
1235,Guatemala ~ Chimaltenango,Guatemala,Chimaltenango,GTM.3_1,GID_1,
1236,Guatemala ~ Chiquimula,Guatemala,Chiquimula,GTM.4_1,GID_1,
1237,Guatemala ~ El Progreso,Guatemala,El Progreso,GTM.5_1,GID_1,
1238,Guatemala ~ Escuintla,Guatemala,Escuintla,GTM.6_1,GID_1,
1239,Guatemala ~ Guatemala,Guatemala,Guatemala,GTM.7_1,GID_1,
1240,Guatemala ~ Huehuetenango,Guatemala,Huehuetenango,GTM.8_1,GID_1,
1241,Guatemala ~ Izabal,Guatemala,Izabal,GTM.9_1,GID_1,
1242,Guatemala ~ Jalapa,Guatemala,Jalapa,GTM.10_1,GID_1,
1243,Guatemala ~ Jutiapa,Guatemala,Jutiapa,GTM.11_1,GID_1,
1244,Guatemala ~ Petén,Guatemala,Petén,GTM.12_1,GID_1,
1245,Guatemala ~ Quezaltenango,Guatemala,Quezaltenango,GTM.13_1,GID_1,
1246,Guatemala ~ Quiché,Guatemala,Quiché,GTM.14_1,GID_1,
1247,Guatemala ~ Retalhuleu,Guatemala,Retalhuleu,GTM.15_1,GID_1,
1248,Guatemala ~ Sacatepéquez,Guatemala,Sacatepéquez,GTM.16_1,GID_1,
1249,Guatemala ~ San Marcos,Guatemala,San Marcos,GTM.17_1,GID_1,
1250,Guatemala ~ Santa Rosa,Guatemala,Santa Rosa,GTM.18_1,GID_1,
1251,Guatemala ~ Sololá,Guatemala,Sololá,GTM.19_1,GID_1,
1252,Guatemala ~ Suchitepéquez,Guatemala,Suchitepéquez,GTM.20_1,GID_1,
1253,Guatemala ~ Totonicapán,Guatemala,Totonicapán,GTM.21_1,GID_1,
1254,Guatemala ~ Zacapa,Guatemala,Zacapa,GTM.22_1,GID_1,
1255,Guernsey,Guernsey,,GGY,GID_0,
1256,Guernsey ~ Castel,Guernsey,Castel,GGY.3_1,GID_1,
1257,Guernsey ~ Forest,Guernsey,Forest,GGY.4_1,GID_1,
1258,Guernsey ~ St Andrew,Guernsey,St Andrew,GRD.7_1,GID_1,
1259,"Guernsey ~ St Anne, Alderney",Guernsey,"St Anne, Alderney",GGY.1_1,GID_1,
1260,Guernsey ~ St Martin,Guernsey,St Martin,GGY.8_1,GID_1,
1261,Guernsey ~ St Peter Port,Guernsey,St Peter Port,GGY.9_1,GID_1,
1262,"Guernsey ~ St Peter, Sark",Guernsey,"St Peter, Sark",GGY.13_1,GID_1,
1263,Guernsey ~ St Pierre du Bois,Guernsey,St Pierre du Bois,GGY.10_1,GID_1,
1264,Guernsey ~ St Sampson,Guernsey,St Sampson,GGY.11_1,GID_1,
1265,Guernsey ~ St Saviour,Guernsey,St Saviour,GGY.12_1,GID_1,
1266,Guernsey ~ Torteval,Guernsey,Torteval,GGY.14_1,GID_1,
1267,Guernsey ~ Vale,Guernsey,Vale,GGY.15_1,GID_1,
1268,Guinea,Guinea,,GIN,GID_0,
1269,Guinea ~ Boké,Guinea,Boké,GIN.1_1,GID_1,
1270,Guinea ~ Conakry,Guinea,Conakry,GIN.2_1,GID_1,
1271,Guinea ~ Faranah,Guinea,Faranah,GIN.3_1,GID_1,
1272,Guinea ~ Kankan,Guinea,Kankan,GIN.4_1,GID_1,
1273,Guinea ~ Kindia,Guinea,Kindia,GIN.5_1,GID_1,
1274,Guinea ~ Labé,Guinea,Labé,GIN.6_1,GID_1,
1275,Guinea ~ Mamou,Guinea,Mamou,GIN.7_1,GID_1,
1276,Guinea ~ Nzérékoré,Guinea,Nzérékoré,GIN.8_1,GID_1,
1277,Guinea-Bissau,Guinea-Bissau,,GNB,GID_0,
1278,Guinea-Bissau ~ Bafatá,Guinea-Bissau,Bafatá,GNB.1_1,GID_1,
1279,Guinea-Bissau ~ Biombo,Guinea-Bissau,Biombo,GNB.2_1,GID_1,
1280,Guinea-Bissau ~ Bissau,Guinea-Bissau,Bissau,GNB.3_1,GID_1,
1281,Guinea-Bissau ~ Bolama,Guinea-Bissau,Bolama,GNB.4_1,GID_1,
1282,Guinea-Bissau ~ Cacheu,Guinea-Bissau,Cacheu,GNB.5_1,GID_1,
1283,Guinea-Bissau ~ Gabú,Guinea-Bissau,Gabú,GNB.6_1,GID_1,
1284,Guinea-Bissau ~ Oio,Guinea-Bissau,Oio,GNB.7_1,GID_1,
1285,Guinea-Bissau ~ Quinara,Guinea-Bissau,Quinara,GNB.8_1,GID_1,
1286,Guinea-Bissau ~ Tombali,Guinea-Bissau,Tombali,GNB.9_1,GID_1,
1287,Guyana,Guyana,,GUY,GID_0,
1288,Guyana ~ Barima-Waini,Guyana,Barima-Waini,GUY.1_1,GID_1,
1289,Guyana ~ Cuyuni-Mazaruni,Guyana,Cuyuni-Mazaruni,GUY.2_1,GID_1,
1290,Guyana ~ Demerara-Mahaica,Guyana,Demerara-Mahaica,GUY.3_1,GID_1,
1291,Guyana ~ East Berbice-Corentyne,Guyana,East Berbice-Corentyne,GUY.4_1,GID_1,
1292,Guyana ~ Essequibo Islands-West Demerara,Guyana,Essequibo Islands-West Demerara,GUY.5_1,GID_1,
1293,Guyana ~ Mahaica-Berbice,Guyana,Mahaica-Berbice,GUY.6_1,GID_1,
1294,Guyana ~ Pomeroon-Supenaam,Guyana,Pomeroon-Supenaam,GUY.7_1,GID_1,
1295,Guyana ~ Potaro-Siparuni,Guyana,Potaro-Siparuni,GUY.8_1,GID_1,
1296,Guyana ~ Upper Demerara-Berbice,Guyana,Upper Demerara-Berbice,GUY.9_1,GID_1,
1297,Guyana ~ Upper Takutu-Upper Essequibo,Guyana,Upper Takutu-Upper Essequibo,GUY.10_1,GID_1,
1298,Haiti,Haiti,,HTI,GID_0,
1299,Haiti ~ Centre (Haiti),Haiti,Centre (Haiti),HTI.1_1,GID_1,
1300,Haiti ~ Grand'Anse,Haiti,Grand'Anse,HTI.2_1,GID_1,
1301,Haiti ~ L'Artibonite,Haiti,L'Artibonite,HTI.3_1,GID_1,
1302,Haiti ~ Nippes,Haiti,Nippes,HTI.4_1,GID_1,
1303,Haiti ~ Nord (Haiti),Haiti,Nord (Haiti),HTI.7_1,GID_1,
1304,Haiti ~ Nord-Est,Haiti,Nord-Est,HTI.5_1,GID_1,
1305,Haiti ~ Nord-Ouest (Haiti),Haiti,Nord-Ouest (Haiti),HTI.6_1,GID_1,
1306,Haiti ~ Ouest (Haiti),Haiti,Ouest (Haiti),HTI.8_1,GID_1,
1307,Haiti ~ Sud (Haiti),Haiti,Sud (Haiti),HTI.10_1,GID_1,
1308,Haiti ~ Sud-Est,Haiti,Sud-Est,HTI.9_1,GID_1,
1309,Heard Island and McDonald Islands,Heard Island and McDonald Islands,,HMD,GID_0,
1310,Heard Island and McDonald Islands ~ Heard Island and McDonald Islands (Heard Island and McDonald Islands),Heard Island and McDonald Islands,Heard Island and McDonald Islands (Heard Island and McDonald Islands),HMD,GID_0,
1311,Honduras,Honduras,,HND,GID_0,
1312,Honduras ~ Atlántida,Honduras,Atlántida,HND.1_1,GID_1,
1313,Honduras ~ Choluteca,Honduras,Choluteca,HND.2_1,GID_1,
1314,Honduras ~ Colón (Honduras),Honduras,Colón (Honduras),HND.3_1,GID_1,
1315,Honduras ~ Comayagua,Honduras,Comayagua,HND.4_1,GID_1,
1316,Honduras ~ Copán,Honduras,Copán,HND.5_1,GID_1,
1317,Honduras ~ Cortés,Honduras,Cortés,HND.6_1,GID_1,
1318,Honduras ~ El Paraíso,Honduras,El Paraíso,HND.7_1,GID_1,
1319,Honduras ~ Francisco Morazán,Honduras,Francisco Morazán,HND.8_1,GID_1,
1320,Honduras ~ Gracias a Dios,Honduras,Gracias a Dios,HND.9_1,GID_1,
1321,Honduras ~ Intibucá,Honduras,Intibucá,HND.10_1,GID_1,
1322,Honduras ~ Islas de la Bahía,Honduras,Islas de la Bahía,HND.11_1,GID_1,
1323,Honduras ~ La Paz (Honduras),Honduras,La Paz (Honduras),HND.12_1,GID_1,
1324,Honduras ~ Lempira,Honduras,Lempira,HND.13_1,GID_1,
1325,Honduras ~ Ocotepeque,Honduras,Ocotepeque,HND.14_1,GID_1,
1326,Honduras ~ Olancho,Honduras,Olancho,HND.15_1,GID_1,
1327,Honduras ~ Santa Bárbara,Honduras,Santa Bárbara,HND.16_1,GID_1,
1328,Honduras ~ Valle,Honduras,Valle,HND.17_1,GID_1,
1329,Honduras ~ Yoro,Honduras,Yoro,HND.18_1,GID_1,
1330,Hong Kong,Hong Kong,,HKG,GID_0,
1331,Hong Kong ~ Central and Western,Hong Kong,Central and Western,HKG.1_1,GID_1,
1332,Hong Kong ~ Eastern (Hong Kong),Hong Kong,Eastern (Hong Kong),HKG.2_1,GID_1,
1333,Hong Kong ~ Islands,Hong Kong,Islands,HKG.3_1,GID_1,
1334,Hong Kong ~ Kowloon City,Hong Kong,Kowloon City,HKG.4_1,GID_1,
1335,Hong Kong ~ Kwai Tsing,Hong Kong,Kwai Tsing,HKG.5_1,GID_1,
1336,Hong Kong ~ Kwun Tong,Hong Kong,Kwun Tong,HKG.6_1,GID_1,
1337,Hong Kong ~ North (Hong Kong),Hong Kong,North (Hong Kong),HKG.7_1,GID_1,
1338,Hong Kong ~ Sai Kung,Hong Kong,Sai Kung,HKG.8_1,GID_1,
1339,Hong Kong ~ Sha Tin,Hong Kong,Sha Tin,HKG.9_1,GID_1,
1340,Hong Kong ~ Sham Shui Po,Hong Kong,Sham Shui Po,HKG.10_1,GID_1,
1341,Hong Kong ~ Southern (Hong Kong),Hong Kong,Southern (Hong Kong),HKG.11_1,GID_1,
1342,Hong Kong ~ Tai Po,Hong Kong,Tai Po,HKG.12_1,GID_1,
1343,Hong Kong ~ Tsuen Wan,Hong Kong,Tsuen Wan,HKG.13_1,GID_1,
1344,Hong Kong ~ Tuen Mun,Hong Kong,Tuen Mun,HKG.14_1,GID_1,
1345,Hong Kong ~ Wan Chai,Hong Kong,Wan Chai,HKG.15_1,GID_1,
1346,Hong Kong ~ Wong Tai Sin,Hong Kong,Wong Tai Sin,HKG.16_1,GID_1,
1347,Hong Kong ~ Yau Tsim Mong,Hong Kong,Yau Tsim Mong,HKG.17_1,GID_1,
1348,Hong Kong ~ Yuen Long,Hong Kong,Yuen Long,HKG.18_1,GID_1,
1349,Hungary,Hungary,,HUN,GID_0,
1350,Hungary ~ Bács-Kiskun,Hungary,Bács-Kiskun,HUN.1_1,GID_1,
1351,Hungary ~ Baranya,Hungary,Baranya,HUN.2_1,GID_1,
1352,Hungary ~ Békés,Hungary,Békés,HUN.3_1,GID_1,
1353,Hungary ~ Borsod-Abaúj-Zemplén,Hungary,Borsod-Abaúj-Zemplén,HUN.4_1,GID_1,
1354,Hungary ~ Budapest,Hungary,Budapest,HUN.5_1,GID_1,
1355,Hungary ~ Csongrád,Hungary,Csongrád,HUN.6_1,GID_1,
1356,Hungary ~ Fejér,Hungary,Fejér,HUN.7_1,GID_1,
1357,Hungary ~ Gyor-Moson-Sopron,Hungary,Gyor-Moson-Sopron,HUN.8_1,GID_1,
1358,Hungary ~ Hajdú-Bihar,Hungary,Hajdú-Bihar,HUN.9_1,GID_1,
1359,Hungary ~ Heves,Hungary,Heves,HUN.10_1,GID_1,
1360,Hungary ~ Jász-Nagykun-Szolnok,Hungary,Jász-Nagykun-Szolnok,HUN.11_1,GID_1,
1361,Hungary ~ Komárom-Esztergom,Hungary,Komárom-Esztergom,HUN.12_1,GID_1,
1362,Hungary ~ Nógrád,Hungary,Nógrád,HUN.13_1,GID_1,
1363,Hungary ~ Pest,Hungary,Pest,HUN.14_1,GID_1,
1364,Hungary ~ Somogy,Hungary,Somogy,HUN.15_1,GID_1,
1365,Hungary ~ Szabolcs-Szatmár-Bereg,Hungary,Szabolcs-Szatmár-Bereg,HUN.16_1,GID_1,
1366,Hungary ~ Tolna,Hungary,Tolna,HUN.17_1,GID_1,
1367,Hungary ~ Vas,Hungary,Vas,HUN.18_1,GID_1,
1368,Hungary ~ Veszprém,Hungary,Veszprém,HUN.19_1,GID_1,
1369,Hungary ~ Zala,Hungary,Zala,HUN.20_1,GID_1,
1370,Iceland,Iceland,,ISL,GID_0,
1371,Iceland ~ Austurland,Iceland,Austurland,ISL.1_1,GID_1,
1372,Iceland ~ Höfuðborgarsvæði,Iceland,Höfuðborgarsvæði,ISL.3_1,GID_1,
1373,Iceland ~ Norðurland eystra,Iceland,Norðurland eystra,ISL.2_1,GID_1,
1374,Iceland ~ Norðurland vestra,Iceland,Norðurland vestra,ISL.4_1,GID_1,
1375,Iceland ~ Suðurland,Iceland,Suðurland,ISL.5_1,GID_1,
1376,Iceland ~ Suðurnes,Iceland,Suðurnes,ISL.6_1,GID_1,
1377,Iceland ~ Vestfirðir,Iceland,Vestfirðir,ISL.7_1,GID_1,
1378,Iceland ~ Vesturland,Iceland,Vesturland,ISL.8_1,GID_1,
1379,India,India,,IND,GID_0,
1380,India ~ Andaman and Nicobar,India,Andaman and Nicobar,IND.1_1,GID_1,
1381,India ~ Andhra Pradesh,India,Andhra Pradesh,IND.2_1,GID_1,
1382,India ~ Arunachal Pradesh,India,Arunachal Pradesh,IND.3_1,GID_1,
1383,India ~ Assam,India,Assam,IND.4_1,GID_1,
1384,India ~ Bihar,India,Bihar,IND.5_1,GID_1,
1385,India ~ Chandigarh,India,Chandigarh,IND.6_1,GID_1,
1386,India ~ Chhattisgarh,India,Chhattisgarh,IND.7_1,GID_1,
1387,India ~ Dadra and Nagar Haveli,India,Dadra and Nagar Haveli,IND.8_1,GID_1,
1388,India ~ Daman and Diu,India,Daman and Diu,IND.9_1,GID_1,
1389,India ~ Goa,India,Goa,IND.10_1,GID_1,
1390,India ~ Gujarat,India,Gujarat,IND.11_1,GID_1,
1391,India ~ Haryana,India,Haryana,IND.12_1,GID_1,
1392,India ~ Himachal Pradesh,India,Himachal Pradesh,IND.13_1,GID_1,
1393,India ~ Jammu and Kashmir,India,Jammu and Kashmir,IND.14_1,GID_1,
1394,India ~ Jharkhand,India,Jharkhand,IND.15_1,GID_1,
1395,India ~ Karnataka,India,Karnataka,IND.16_1,GID_1,
1396,India ~ Kerala,India,Kerala,IND.17_1,GID_1,
1397,India ~ Ladakh,India,Ladakh,IND.14_1,GID_1,
1398,India ~ Lakshadweep,India,Lakshadweep,IND.18_1,GID_1,
1399,India ~ Madhya Pradesh,India,Madhya Pradesh,IND.19_1,GID_1,
1400,India ~ Maharashtra,India,Maharashtra,IND.20_1,GID_1,
1401,India ~ Manipur,India,Manipur,IND.21_1,GID_1,
1402,India ~ Meghalaya,India,Meghalaya,IND.22_1,GID_1,
1403,India ~ Mizoram,India,Mizoram,IND.23_1,GID_1,
1404,India ~ Nagaland,India,Nagaland,IND.24_1,GID_1,
1405,India ~ NCT of Delhi,India,NCT of Delhi,IND.25_1,GID_1,
1406,India ~ Odisha,India,Odisha,IND.26_1,GID_1,
1407,India ~ Puducherry,India,Puducherry,IND.27_1,GID_1,
1408,India ~ Punjab,India,Punjab,IND.28_1,GID_1,
1409,India ~ Rajasthan,India,Rajasthan,IND.29_1,GID_1,
1410,India ~ Sikkim,India,Sikkim,IND.30_1,GID_1,
1411,India ~ Tamil Nadu,India,Tamil Nadu,IND.31_1,GID_1,
1412,India ~ Telangana,India,Telangana,IND.32_1,GID_1,
1413,India ~ Tripura,India,Tripura,IND.33_1,GID_1,
1414,India ~ Uttar Pradesh,India,Uttar Pradesh,IND.34_1,GID_1,
1415,India ~ Uttarakhand,India,Uttarakhand,IND.35_1,GID_1,
1416,India ~ West Bengal,India,West Bengal,IND.36_1,GID_1,
1417,Indonesia,Indonesia,,IDN,GID_0,
1418,Indonesia ~ Aceh,Indonesia,Aceh,IDN.1_1,GID_1,
1419,Indonesia ~ Bali,Indonesia,Bali,IDN.2_1,GID_1,
1420,Indonesia ~ Bangka Belitung,Indonesia,Bangka Belitung,IDN.3_1,GID_1,
1421,Indonesia ~ Banten,Indonesia,Banten,IDN.4_1,GID_1,
1422,Indonesia ~ Bengkulu,Indonesia,Bengkulu,IDN.5_1,GID_1,
1423,Indonesia ~ Gorontalo,Indonesia,Gorontalo,IDN.6_1,GID_1,
1424,Indonesia ~ Jakarta Raya,Indonesia,Jakarta Raya,IDN.7_1,GID_1,
1425,Indonesia ~ Jambi,Indonesia,Jambi,IDN.8_1,GID_1,
1426,Indonesia ~ Jawa Barat,Indonesia,Jawa Barat,IDN.9_1,GID_1,
1427,Indonesia ~ Jawa Tengah,Indonesia,Jawa Tengah,IDN.10_1,GID_1,
1428,Indonesia ~ Jawa Timur,Indonesia,Jawa Timur,IDN.11_1,GID_1,
1429,Indonesia ~ Kalimantan Barat,Indonesia,Kalimantan Barat,IDN.12_1,GID_1,
1430,Indonesia ~ Kalimantan Selatan,Indonesia,Kalimantan Selatan,IDN.13_1,GID_1,
1431,Indonesia ~ Kalimantan Tengah,Indonesia,Kalimantan Tengah,IDN.14_1,GID_1,
1432,Indonesia ~ Kalimantan Timur,Indonesia,Kalimantan Timur,IDN.15_1,GID_1,
1433,Indonesia ~ Kalimantan Utara,Indonesia,Kalimantan Utara,5449460,OSM,
1434,Indonesia ~ Kepulauan Riau,Indonesia,Kepulauan Riau,IDN.16_1,GID_1,
1435,Indonesia ~ Lampung,Indonesia,Lampung,IDN.17_1,GID_1,
1436,Indonesia ~ Maluku,Indonesia,Maluku,IDN.19_1,GID_1,
1437,Indonesia ~ Maluku Utara,Indonesia,Maluku Utara,IDN.18_1,GID_1,
1438,Indonesia ~ Nusa Tenggara Barat,Indonesia,Nusa Tenggara Barat,IDN.20_1,GID_1,
1439,Indonesia ~ Nusa Tenggara Timur,Indonesia,Nusa Tenggara Timur,IDN.21_1,GID_1,
1440,Indonesia ~ Papua,Indonesia,Papua,IDN.23_1,GID_1,
1441,Indonesia ~ Papua Barat,Indonesia,Papua Barat,IDN.22_1,GID_1,
1442,Indonesia ~ Riau,Indonesia,Riau,IDN.24_1,GID_1,
1443,Indonesia ~ Sulawesi Barat,Indonesia,Sulawesi Barat,IDN.25_1,GID_1,
1444,Indonesia ~ Sulawesi Selatan,Indonesia,Sulawesi Selatan,IDN.26_1,GID_1,
1445,Indonesia ~ Sulawesi Tengah,Indonesia,Sulawesi Tengah,IDN.27_1,GID_1,
1446,Indonesia ~ Sulawesi Tenggara,Indonesia,Sulawesi Tenggara,IDN.28_1,GID_1,
1447,Indonesia ~ Sulawesi Utara,Indonesia,Sulawesi Utara,IDN.29_1,GID_1,
1448,Indonesia ~ Sumatera Barat,Indonesia,Sumatera Barat,IDN.30_1,GID_1,
1449,Indonesia ~ Sumatera Selatan,Indonesia,Sumatera Selatan,IDN.31_1,GID_1,
1450,Indonesia ~ Sumatera Utara,Indonesia,Sumatera Utara,IDN.32_1,GID_1,
1451,Indonesia ~ Yogyakarta,Indonesia,Yogyakarta,IDN.33_1,GID_1,
1452,Iran,Iran,,IRN,GID_0,
1453,Iran ~ Iran,Iran,Iran,IRN,GID_0,
1454,Iraq,Iraq,,IRQ,GID_0,
1455,Iraq ~ Al-Anbar,Iraq,Al-Anbar,IRQ.1_1,GID_1,
1456,Iraq ~ Al-Basrah,Iraq,Al-Basrah,IRQ.2_1,GID_1,
1457,Iraq ~ Al-Muthanna,Iraq,Al-Muthanna,IRQ.3_1,GID_1,
1458,Iraq ~ Al-Qadissiya,Iraq,Al-Qadissiya,IRQ.4_1,GID_1,
1459,Iraq ~ Al-Sulaymaniyah,Iraq,Al-Sulaymaniyah,IRQ.7_1,GID_1,
1460,Iraq ~ Babil,Iraq,Babil,IRQ.9_1,GID_1,
1461,Iraq ~ Baghdad,Iraq,Baghdad,IRQ.10_1,GID_1,
1462,Iraq ~ Dahuk,Iraq,Dahuk,IRQ.12_1,GID_1,
1463,Iraq ~ Diyala,Iraq,Diyala,IRQ.13_1,GID_1,
1464,Iraq ~ Erbil,Iraq,Erbil,IRQ.6_1,GID_1,
1465,Iraq ~ Halabja,Iraq,Halabja,IRQ.7_1,GID_1,
1466,Iraq ~ Kerbala,Iraq,Kerbala,IRQ.14_1,GID_1,
1467,Iraq ~ Kirkuk,Iraq,Kirkuk,IRQ.8_1,GID_1,
1468,Iraq ~ Missan,Iraq,Missan,IRQ.15_1,GID_1,
1469,Iraq ~ Najaf,Iraq,Najaf,IRQ.5_1,GID_1,
1470,Iraq ~ Ninewa,Iraq,Ninewa,IRQ.16_1,GID_1,
1471,Iraq ~ Salah Al-Din,Iraq,Salah Al-Din,IRQ.17_1,GID_1,
1472,Iraq ~ Thi-Qar,Iraq,Thi-Qar,IRQ.11_1,GID_1,
1473,Iraq ~ Wassit,Iraq,Wassit,IRQ.18_1,GID_1,
1474,Ireland,Ireland,,IRL,GID_0,
1475,Ireland ~ Carlow,Ireland,Carlow,IRL.1_1,GID_1,
1476,Ireland ~ Cavan,Ireland,Cavan,IRL.2_1,GID_1,
1477,Ireland ~ Clare,Ireland,Clare,IRL.3_1,GID_1,
1478,Ireland ~ Cork,Ireland,Cork,IRL.4_1,GID_1,
1479,Ireland ~ Donegal,Ireland,Donegal,IRL.5_1,GID_1,
1480,Ireland ~ Dublin,Ireland,Dublin,IRL.6_1,GID_1,
1481,Ireland ~ Galway,Ireland,Galway,IRL.7_1,GID_1,
1482,Ireland ~ Kerry,Ireland,Kerry,IRL.8_1,GID_1,
1483,Ireland ~ Kildare,Ireland,Kildare,IRL.9_1,GID_1,
1484,Ireland ~ Kilkenny,Ireland,Kilkenny,IRL.10_1,GID_1,
1485,Ireland ~ Laois,Ireland,Laois,IRL.11_1,GID_1,
1486,Ireland ~ Leitrim,Ireland,Leitrim,IRL.12_1,GID_1,
1487,Ireland ~ Limerick,Ireland,Limerick,IRL.13_1,GID_1,
1488,Ireland ~ Longford,Ireland,Longford,IRL.14_1,GID_1,
1489,Ireland ~ Louth,Ireland,Louth,IRL.15_1,GID_1,
1490,Ireland ~ Mayo,Ireland,Mayo,IRL.16_1,GID_1,
1491,Ireland ~ Meath,Ireland,Meath,IRL.17_1,GID_1,
1492,Ireland ~ Monaghan,Ireland,Monaghan,IRL.18_1,GID_1,
1493,Ireland ~ Offaly,Ireland,Offaly,IRL.19_1,GID_1,
1494,Ireland ~ Roscommon,Ireland,Roscommon,IRL.20_1,GID_1,
1495,Ireland ~ Sligo,Ireland,Sligo,IRL.21_1,GID_1,
1496,Ireland ~ Tipperary,Ireland,Tipperary,IRL.22_1,GID_1,
1497,Ireland ~ Waterford,Ireland,Waterford,IRL.23_1,GID_1,
1498,Ireland ~ Westmeath,Ireland,Westmeath,IRL.24_1,GID_1,
1499,Ireland ~ Wexford,Ireland,Wexford,IRL.25_1,GID_1,
1500,Ireland ~ Wicklow,Ireland,Wicklow,IRL.26_1,GID_1,
1501,Isle Of Man,Isle Of Man,,IMN,GID_0,
1502,Isle Of Man ~ Ayre,Isle Of Man,Ayre,IMN.1_1,GID_1,
1503,Isle Of Man ~ Garff,Isle Of Man,Garff,IMN.2_1,GID_1,
1504,Isle Of Man ~ Glenfaba,Isle Of Man,Glenfaba,IMN.3_1,GID_1,
1505,Isle Of Man ~ Michael,Isle Of Man,Michael,IMN.4_1,GID_1,
1506,Isle Of Man ~ Middle,Isle Of Man,Middle,IMN.5_1,GID_1,
1507,Isle Of Man ~ Rushen,Isle Of Man,Rushen,IMN.6_1,GID_1,
1508,Israel,Israel,,ISR,GID_0,
1509,Israel ~ Golan,Israel,Golan,ISR.1_1,GID_1,
1510,Israel ~ HaDarom,Israel,HaDarom,ISR.2_1,GID_1,
1511,Israel ~ Haifa,Israel,Haifa,ISR.3_1,GID_1,
1512,Israel ~ HaMerkaz,Israel,HaMerkaz,ISR.4_1,GID_1,
1513,Israel ~ HaZafon,Israel,HaZafon,ISR.5_1,GID_1,
1514,Israel ~ Jerusalem,Israel,Jerusalem,ISR.6_1,GID_1,
1515,Israel ~ Tel Aviv,Israel,Tel Aviv,ISR.7_1,GID_1,
1516,Italy,Italy,,ITA,GID_0,
1517,Italy ~ Abruzzo,Italy,Abruzzo,ITA.1_1,GID_1,
1518,Italy ~ Basilicata,Italy,Basilicata,ITA.3_1,GID_1,
1519,Italy ~ Calabria,Italy,Calabria,ITA.4_1,GID_1,
1520,Italy ~ Campania,Italy,Campania,ITA.5_1,GID_1,
